category_id,stream_id,xtream_name,logical_name,type,provider_epg_id,target_xmltv_id,status,notes,source_file
600,1820176,US: NBC 17 (KMOL) VICTORIA (H) \u1d3f\u1d2c\u1d42,US: NBC 17 (KMOL) VICTORIA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820159,US: NBC 17 (KSNF) JOPLIN (H) \u1d3f\u1d2c\u1d42,US: NBC 17 (KSNF) JOPLIN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820496,US: NBC 17 (WAND) DECATUR (D) \u1d3f\u1d2c\u1d42,US: NBC 17 (WAND) DECATUR (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820090,US: NBC 17 (WAND) SPRINGFIELD (H) \u1d3f\u1d2c\u1d42,US: NBC 17 (WAND) SPRINGFIELD (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820540,US: NBC 18 (WETM) ELMIRA (D) \u1d3f\u1d2c\u1d42,US: NBC 18 (WETM) ELMIRA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820534,US: NBC 18 (WHIZ) ZANESVILLE (D) \u1d3f\u1d2c\u1d42,US: NBC 18 (WHIZ) ZANESVILLE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820272,US: NBC 18 (WLEX) LEXINGTON (A) \u1d3f\u1d2c\u1d42,US: NBC 18 (WLEX) LEXINGTON (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820477,US: NBC 18 (WLEX) LEXINGTON (D) \u1d3f\u1d2c\u1d42,US: NBC 18 (WLEX) LEXINGTON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820087,US: NBC 18 (WLEX) LEXINGTON (H) \u1d3f\u1d2c\u1d42,US: NBC 18 (WLEX) LEXINGTON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820037,US: NBC 20 (WBBH) FORT MYERS (H) \u1d3f\u1d2c\u1d42,US: NBC 20 (WBBH) FORT MYERS (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820541,US: NBC 20 (WBGH) BINGHAMTON (D) \u1d3f\u1d2c\u1d42,US: NBC 20 (WBGH) BINGHAMTON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820150,US: NBC 20 (WBGH) BINGHAMTON (H) \u1d3f\u1d2c\u1d42,US: NBC 20 (WBGH) BINGHAMTON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820529,US: NBC 21 (KNBN) RAPID CITY (D) \u1d3f\u1d2c\u1d42,US: NBC 21 (KNBN) RAPID CITY (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820017,US: NBC 21 (KNBN) RAPID CITY (H) \u1d3f\u1d2c\u1d42,US: NBC 21 (KNBN) RAPID CITY (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820549,US: NBC 21 (KNPG) ST. JOSEPH (D) \u1d3f\u1d2c\u1d42,US: NBC 21 (KNPG) ST. JOSEPH (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820020,US: NBC 21 (KNPG) ST. JOSEPH (H) \u1d3f\u1d2c\u1d42,US: NBC 21 (KNPG) ST. JOSEPH (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820533,US: NBC 21 (KTVZ) BEND (D) \u1d3f\u1d2c\u1d42,US: NBC 21 (KTVZ) BEND (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820148,US: NBC 21 (KTVZ) BEND (H) \u1d3f\u1d2c\u1d42,US: NBC 21 (KTVZ) BEND (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820067,US: NBC 21 (WFMJ) YOUNGSTOWN (H) \u1d3f\u1d2c\u1d42,US: NBC 21 (WFMJ) YOUNGSTOWN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820000,US: NBC 21 (WPTA) FORT WAYNE (H) \u1d3f\u1d2c\u1d42,US: NBC 21 (WPTA) FORT WAYNE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820045,US: NBC 22 (KSIX) HONOLULU (H) \u1d3f\u1d2c\u1d42,US: NBC 22 (KSIX) HONOLULU (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820070,US: NBC 22 (WWLP) SPRINGFIELD (H) \u1d3f\u1d2c\u1d42,US: NBC 22 (WWLP) SPRINGFIELD (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820213,US: NBC 23 (KAGS) BRYAN (A) \u1d3f\u1d2c\u1d42,US: NBC 23 (KAGS) BRYAN (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820192,US: NBC 23 (KAGS) BRYAN (H) \u1d3f\u1d2c\u1d42,US: NBC 23 (KAGS) BRYAN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820141,US: NBC 23 (KNDO) YAKIMA (H) \u1d3f\u1d2c\u1d42,US: NBC 23 (KNDO) YAKIMA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820517,US: NBC 23 (KNDO) YAKIMA\/PASCO\/RICHLAND\/KENNEWICK (D) \u1d3f\u1d2c\u1d42,US: NBC 23 (KNDO) YAKIMA\/PASCO\/RICHLAND\/KENNEWICK (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820526,US: NBC 23 (KVEO) HARLINGEN\/WESLACO\/BROWNSVILLE\/MCALLEN (D) \u1d3f\u1d2c\u1d42,US: NBC 23 (KVEO) HARLINGEN\/WESLACO\/BROWNSVILLE\/MCALLEN (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820175,US: NBC 24 (KNVNDT) CHICO (H) \u1d3f\u1d2c\u1d42,US: NBC 24 (KNVNDT) CHICO (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820483,US: NBC 24 (KNVNDT) CHICO\/REDDING (D) \u1d3f\u1d2c\u1d42,US: NBC 24 (KNVNDT) CHICO\/REDDING (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820505,US: NBC 24 (KSEE) FRESNO\/VISALIA (D) \u1d3f\u1d2c\u1d42,US: NBC 24 (KSEE) FRESNO\/VISALIA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820001,US: NBC 24 (KSEE) FRESNO\/VISALIA (H) \u1d3f\u1d2c\u1d42,US: NBC 24 (KSEE) FRESNO\/VISALIA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820254,US: NBC 24 (WNWO) TOLEDO (A) \u1d3f\u1d2c\u1d42,US: NBC 24 (WNWO) TOLEDO (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820171,US: NBC 24 (WNWO) TOLEDO (H) \u1d3f\u1d2c\u1d42,US: NBC 24 (WNWO) TOLEDO (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820497,US: NBC 25 (WEEK) PEORIA (D) \u1d3f\u1d2c\u1d42,US: NBC 25 (WEEK) PEORIA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820073,US: NBC 25 (WEEK) PEORIA (H) \u1d3f\u1d2c\u1d42,US: NBC 25 (WEEK) PEORIA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820561,US: NBC 25 (WEYI) FLINT\/SAGINAW\/BAY CITY (D) \u1d3f\u1d2c\u1d42,US: NBC 25 (WEYI) FLINT\/SAGINAW\/BAY CITY (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819969,US: NBC 25 (WXXV) GULFPORT\/BILOXI (A) \u1d3f\u1d2c\u1d42,US: NBC 25 (WXXV) GULFPORT\/BILOXI (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819989,US: NBC 25 (WXXV) GULFPORT\/BILOXI (H) \u1d3f\u1d2c\u1d42,US: NBC 25 (WXXV) GULFPORT\/BILOXI (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820135,US: NBC 26 (WGBA) FOND DU LAC (H) \u1d3f\u1d2c\u1d42,US: NBC 26 (WGBA) FOND DU LAC (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819976,US: NBC 26 (WGBA) GREEN BAY (A) \u1d3f\u1d2c\u1d42,US: NBC 26 (WGBA) GREEN BAY (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820512,US: NBC 26 (WGBA) GREEN BAY (D) \u1d3f\u1d2c\u1d42,US: NBC 26 (WGBA) GREEN BAY (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820172,US: NBC 27 (KSNT) TOPEKA (H) \u1d3f\u1d2c\u1d42,US: NBC 27 (KSNT) TOPEKA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820068,US: NBC 28 (WBRE) WILKES-BARRE (H) \u1d3f\u1d2c\u1d42,US: NBC 28 (WBRE) WILKES-BARRE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820519,US: NBC 29 (WVIR) CHARLOTTESVILLE (D) \u1d3f\u1d2c\u1d42,US: NBC 29 (WVIR) CHARLOTTESVILLE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820012,US: NBC 29 (WVIR) CHARLOTTESVILLE (H) \u1d3f\u1d2c\u1d42,US: NBC 29 (WVIR) CHARLOTTESVILLE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820554,US: NBC 30 (WGBC) MERIDIAN (D) \u1d3f\u1d2c\u1d42,US: NBC 30 (WGBC) MERIDIAN (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820033,US: NBC 30 (WGBC-DT2) MERIDIAN (H) \u1d3f\u1d2c\u1d42,US: NBC 30 (WGBC-DT2) MERIDIAN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819992,US: NBC 30 (WVIT) HARTFORD (H) \u1d3f\u1d2c\u1d42,US: NBC 30 (WVIT) HARTFORD (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820202,US: NBC 30 (WVIT) NEW BRITAIN (S) \u1d3f\u1d2c\u1d42,US: NBC 30 (WVIT) NEW BRITAIN (S) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820488,US: NBC 31 (WRDE) SALISBURY (D) \u1d3f\u1d2c\u1d42,US: NBC 31 (WRDE) SALISBURY (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820183,US: NBC 31 (WRDE) SALISBURY (H) \u1d3f\u1d2c\u1d42,US: NBC 31 (WRDE) SALISBURY (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820096,US: NBC 32 (WMBF) MYRTLE BEACH (H) \u1d3f\u1d2c\u1d42,US: NBC 32 (WMBF) MYRTLE BEACH (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820147,US: NBC 32 (WVLA) BATON ROUGE (H) \u1d3f\u1d2c\u1d42,US: NBC 32 (WVLA) BATON ROUGE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820556,US: NBC 33 (WNBD) GREENWOOD (D) \u1d3f\u1d2c\u1d42,US: NBC 33 (WNBD) GREENWOOD (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820238,US: NBC 33 (WVLA) BATON ROUGE (A) \u1d3f\u1d2c\u1d42,US: NBC 33 (WVLA) BATON ROUGE (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820564,US: NBC 33 (WVLA) BATON ROUGE (D) \u1d3f\u1d2c\u1d42,US: NBC 33 (WVLA) BATON ROUGE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820083,US: NBC 36 (KXAN) AUSTIN (H) \u1d3f\u1d2c\u1d42,US: NBC 36 (KXAN) AUSTIN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820251,US: NBC 36 (WCNC) CHARLOTTE (A) \u1d3f\u1d2c\u1d42,US: NBC 36 (WCNC) CHARLOTTE (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820237,US: NBC 36 (WCNC) CHARLOTTE (D) \u1d3f\u1d2c\u1d42,US: NBC 36 (WCNC) CHARLOTTE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820101,US: NBC 36 (WCNC) CHARLOTTE (H) \u1d3f\u1d2c\u1d42,US: NBC 36 (WCNC) CHARLOTTE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820082,US: NBC 38 (WLTZ) COLUMBUS (H) \u1d3f\u1d2c\u1d42,US: NBC 38 (WLTZ) COLUMBUS (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820008,US: NBC 39 (KNSD) SAN DIEGO (H) \u1d3f\u1d2c\u1d42,US: NBC 39 (KNSD) SAN DIEGO (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820177,US: NBC 39 (WNBJ) JACKSON (H) \u1d3f\u1d2c\u1d42,US: NBC 39 (WNBJ) JACKSON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820566,US: NBC 40 (WNKY) BOWLING GREEN (D) \u1d3f\u1d2c\u1d42,US: NBC 40 (WNKY) BOWLING GREEN (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820035,US: NBC 40 (WNKY) BOWLING GREEN (H) \u1d3f\u1d2c\u1d42,US: NBC 40 (WNKY) BOWLING GREEN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820024,US: NBC 40 (WTWC-DT) TALLAHASSEE (H) \u1d3f\u1d2c\u1d42,US: NBC 40 (WTWC-DT) TALLAHASSEE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820266,US: NBC 41 (KSHB) KANSAS CITY (A) \u1d3f\u1d2c\u1d42,US: NBC 41 (KSHB) KANSAS CITY (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820115,US: NBC 41 (KSHB) KANSAS CITY (H) \u1d3f\u1d2c\u1d42,US: NBC 41 (KSHB) KANSAS CITY (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820493,US: NBC 41 (WMGT) MACON (D) \u1d3f\u1d2c\u1d42,US: NBC 41 (WMGT) MACON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820163,US: NBC 41 (WMGT) MACON (H) \u1d3f\u1d2c\u1d42,US: NBC 41 (WMGT) MACON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820110,US: NBC 46 (KDLT) SIOUX FALLS (H) \u1d3f\u1d2c\u1d42,US: NBC 46 (KDLT) SIOUX FALLS (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820160,US: NBC 46 (KLAF) LAFAYETTE (H) \u1d3f\u1d2c\u1d42,US: NBC 46 (KLAF) LAFAYETTE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820476,US: NBC 48 (WAFF) HUNTSVILLE (D) \u1d3f\u1d2c\u1d42,US: NBC 48 (WAFF) HUNTSVILLE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820106,US: NBC 48 (WAFF) HUNTSVILLE (H) \u1d3f\u1d2c\u1d42,US: NBC 48 (WAFF) HUNTSVILLE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820233,US: NBC 51 (KNWA) FORT SMITH (A) \u1d3f\u1d2c\u1d42,US: NBC 51 (KNWA) FORT SMITH (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820481,US: NBC 51 (KNWA) FORT SMITH (D) \u1d3f\u1d2c\u1d42,US: NBC 51 (KNWA) FORT SMITH (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820188,US: NBC 51 (KNWA) FORT SMITH (H) \u1d3f\u1d2c\u1d42,US: NBC 51 (KNWA) FORT SMITH (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820521,US: NBC 56 (KETK) JACKSONVILLE (D) \u1d3f\u1d2c\u1d42,US: NBC 56 (KETK) JACKSONVILLE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819997,US: NBC 56 (KETK) JACKSONVILLE (H) \u1d3f\u1d2c\u1d42,US: NBC 56 (KETK) JACKSONVILLE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820295,"US: BURLINGTON, VT WPTZ NBC 5 (A) \u1d3f\u1d2c\u1d42","US: BURLINGTON, VT WPTZ NBC 5 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820296,"US: CHARLESTON, WV WSAZ NBC 3 (A) \u1d3f\u1d2c\u1d42","US: CHARLESTON, WV WSAZ NBC 3 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820298,"US: FORT MYERS, FL WBBH NBC 20 (A) \u1d3f\u1d2c\u1d42","US: FORT MYERS, FL WBBH NBC 20 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820299,"US: GREENSBORO, NC WXII NBC 12 (A) \u1d3f\u1d2c\u1d42","US: GREENSBORO, NC WXII NBC 12 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820300,"US: KNOXVILLE, TN WBIR NBC 10 (A) \u1d3f\u1d2c\u1d42","US: KNOXVILLE, TN WBIR NBC 10 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820301,"US: LANSING, MI WILX NBC 10 (A) \u1d3f\u1d2c\u1d42","US: LANSING, MI WILX NBC 10 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820302,"US: LINCOLN, NE KSNB NBC 4 (A) \u1d3f\u1d2c\u1d42","US: LINCOLN, NE KSNB NBC 4 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820303,"US: LITTLE ROCK, AR KARK NBC 4 (A) \u1d3f\u1d2c\u1d42","US: LITTLE ROCK, AR KARK NBC 4 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820304,"US: LOUISVILLE, KY WAVE NBC 3 (A) \u1d3f\u1d2c\u1d42","US: LOUISVILLE, KY WAVE NBC 3 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820305,"US: LUBBOCK, TX KCBD NBC 11 (A) \u1d3f\u1d2c\u1d42","US: LUBBOCK, TX KCBD NBC 11 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820306,"US: MACON, GA WMGT NBC 41 (A) \u1d3f\u1d2c\u1d42","US: MACON, GA WMGT NBC 41 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820307,"US: MADISON, WI WMTV NBC 15 (A) \u1d3f\u1d2c\u1d42","US: MADISON, WI WMTV NBC 15 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820308,"US: MEDFORD, OR KOBI NBC 5 (A) \u1d3f\u1d2c\u1d42","US: MEDFORD, OR KOBI NBC 5 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820310,"US: MISSOULA, MT KECI NBC 13 (A) \u1d3f\u1d2c\u1d42","US: MISSOULA, MT KECI NBC 13 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820312,"US: MONTEREY, CA KSBW NBC 8 (A) \u1d3f\u1d2c\u1d42","US: MONTEREY, CA KSBW NBC 8 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820313,"US: MONTGOMERY, AL WSFA NBC 12 (A) \u1d3f\u1d2c\u1d42","US: MONTGOMERY, AL WSFA NBC 12 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820314,"US: MYRTLE BEACH, SC WMBF NBC 32 (A) \u1d3f\u1d2c\u1d42","US: MYRTLE BEACH, SC WMBF NBC 32 (A) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820377,"US: NBC (KARE) MINNEAPOLIS, MN (D) \u1d3f\u1d2c\u1d42","US: NBC (KARE) MINNEAPOLIS, MN (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820402,"US: NBC (KATH) JUNEAU, AK (D) \u1d3f\u1d2c\u1d42","US: NBC (KATH) JUNEAU, AK (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820393,"US: NBC (KBJR) ST. DULUTH, MN (D) \u1d3f\u1d2c\u1d42","US: NBC (KBJR) ST. DULUTH, MN (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820419,"US: NBC (KCEN) EDDY, TX (D) \u1d3f\u1d2c\u1d42","US: NBC (KCEN) EDDY, TX (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820425,"US: NBC (KCRA) SACRAMENTO, CA (D) \u1d3f\u1d2c\u1d42","US: NBC (KCRA) SACRAMENTO, CA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820455,US: NBC (KDEN) TELEMUNDO (D) \u1d3f\u1d2c\u1d42,US: NBC (KDEN) TELEMUNDO (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820395,"US: NBC (KDLT) SIOUX FALLS, SD (D) \u1d3f\u1d2c\u1d42","US: NBC (KDLT) SIOUX FALLS,",fixed,,,needs-mapping,,nbc.rtf
600,1820446,"US: NBC (KFDX) JOHNSTOWN, PA (D) \u1d3f\u1d2c\u1d42","US: NBC (KFDX) JOHNSTOWN, PA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820445,"US: NBC (KFDX) WICHITA FALLS, TX (D) \u1d3f\u1d2c\u1d42","US: NBC (KFDX) WICHITA FALLS, TX (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820416,"US: NBC (KGWN) CHEYENNE, WY (D) \u1d3f\u1d2c\u1d42","US: NBC (KGWN) CHEYENNE, WY (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820284,US: NBC (KHNL) HONOLULU (A) \u1d3f\u1d2c\u1d42,US: NBC (KHNL) HONOLULU (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820371,"US: NBC (KHNL) HONOLULU, HI (D) \u1d3f\u1d2c\u1d42","US: NBC (KHNL) HONOLULU, HI (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820412,"US: NBC (KHQ) SPOKANE, WA (D) \u1d3f\u1d2c\u1d42","US: NBC (KHQ) SPOKANE, WA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820375,"US: NBC (KING) SEATTLE, WA (D) \u1d3f\u1d2c\u1d42","US: NBC (KING) SEATTLE, WA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820415,"US: NBC (KJRH) TULSA, OK (D) \u1d3f\u1d2c\u1d42","US: NBC (KJRH) TULSA, OK (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820438,"US: NBC (KMIR) PALM DESERT, CALIFORNIA (D) \u1d3f\u1d2c\u1d42","US: NBC (KMIR) PALM DESERT, CALIFORNIA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820420,"US: NBC (KNBC) LOS ANGELES, CA (D) \u1d3f\u1d2c\u1d42","US: NBC (KNBC) LOS ANGELES, CA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820406,"US: NBC (KNSD) SAN DIEGO, CA (D) \u1d3f\u1d2c\u1d42","US: NBC (KNSD) SAN DIEGO, CA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820379,"US: NBC (KNTV) BAY AREA, CA (D) \u1d3f\u1d2c\u1d42","US: NBC (KNTV) BAY AREA, CA (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820434,"US: NBC (KOAA) PUEBLO, CO (D) \u1d3f\u1d2c\u1d42","US: NBC (KOAA) PUEBLO, CO (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820370,"US: NBC (KOB) ALBUQUERQUE, NM (D) \u1d3f\u1d2c\u1d42","US: NBC (KOB) ALBUQUERQUE, NM (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820367,"US: NBC (KPNX) PHOENIX, AZ (D) \u1d3f\u1d2c\u1d42","US: NBC (KPNX) PHOENIX, AZ (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1819975,US: NBC (KPRC) HOUSTON (A) \u1d3f\u1d2c\u1d42,US: NBC (KPRC) HOUSTON (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820368,"US: NBC (KPRC) HOUSTON, TX (D) \u1d3f\u1d2c\u1d42","US: NBC (KPRC) HOUSTON, TX (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820411,"US: NBC (KPVI) POCATELLO, ID (D) \u1d3f\u1d2c\u1d42","US: NBC (KPVI) POCATELLO, ID (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820413,"US: NBC (KSAN) ABILENE, TX (D) \u1d3f\u1d2c\u1d42","US: NBC (KSAN) ABILENE, TX (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
